Numberofinstances,Numberoffeatures,Numberofclasses,Datasetdimensionality,Meanabsolutelinearcorrelationcoefficientofallpossiblepairsoffeatures,Meanskewness,Meankurtosis,Normalizedclassentropy,Meannormalizedfeatureentropy,Meanmutualinformationofclassandattribute,Maximummutualinformation,Equivalentnumberoffeatures,Noise-signalratio,Meanstandarddeviation,Meancoefficientofvariation,pruneddevattr,pruneddevbranch,pruneddevlevel,pruneddevheight,prunedleavesnumber,prunedmaxattr,prunedmaxbranch,prunedmaxlevel,prunedmeanattr,prunedmeanbranch,prunedmeanlevel,prunedminattr,prunedminbranch,prunednodenumber,prunedwidth,pruneddevclass,prunedmaxclass,prunedminclass,prunedmeanclass,unpruneddevattr,unpruneddevbranch,unpruneddevlevel,unprunedheight,unprunedleavesnumber,unprunedmaxattr,unprunedmaxbranch,unprunedmaxlevel,unprunedmeanattr,unprunedmeanbranch,unprunedmeanlevel,unprunedminattr,unprunedminbranch,unprunednodenumber,unprunedwidth,unpruneddevclass,unprunedmaxclass,unprunedminclass,unprunedmeanclass,class
70.000000,7.000000,2.000000,10.000000,-0.008532,0.087682,1.712856,0.163055,0.106195,0.789882,0.216282,1.265266,-0.175952,4.205271,0.694893,0.199205,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.285714,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,0.235702,0.712498,0.235702,6.000000,8.000000,2.000000,6.000000,2.000000,1.000000,4.125000,1.000000,0.000000,1.000000,15.000000,4.000000,0.000000,4.000000,4.000000,4.000000,5
100.000000,10.000000,2.000000,10.000000,0.000631,-0.079487,1.795289,0.149427,0.028618,0.232198,0.120021,4.275554,-0.181164,0.994987,-23216374.211004,0.331476,0.409758,0.374166,5.000000,10.000000,3.000000,5.000000,2.000000,0.900000,3.800000,1.500000,0.000000,2.000000,19.000000,4.000000,1.414214,6.000000,4.000000,5.000000,0.331476,0.409758,0.374166,5.000000,10.000000,3.000000,5.000000,2.000000,0.900000,3.800000,1.500000,0.000000,2.000000,19.000000,4.000000,1.414214,6.000000,4.000000,5.000000,5
418.000000,18.000000,2.000000,23.222222,0.006126,0.899742,7.331029,0.114008,0.054204,0.557281,0.148529,1.781338,-0.153073,136.673181,0.745783,0.447987,0.460589,0.541603,15.000000,49.000000,6.000000,15.000000,7.000000,2.666667,8.326531,3.000000,0.000000,2.000000,97.000000,14.000000,3.535534,27.000000,22.000000,24.500000,0.439321,0.416591,0.618241,15.000000,57.000000,6.000000,15.000000,7.000000,3.111111,8.508772,3.500000,0.000000,2.000000,113.000000,14.000000,2.121320,30.000000,27.000000,28.500000,6
264.000000,2.000000,2.000000,132.000000,0.000000,0.000000,1.789124,0.119318,0.170064,0.539975,0.325854,1.777564,1.533559,4.898171,0.315417,2.121320,0.688530,0.242226,7.000000,10.000000,6.000000,7.000000,2.000000,4.500000,4.600000,1.125000,3.000000,1.000000,19.000000,4.000000,1.414214,6.000000,4.000000,5.000000,4.242641,0.445690,0.391230,7.000000,15.000000,10.000000,7.000000,3.000000,7.000000,4.733333,1.750000,4.000000,2.000000,29.000000,6.000000,0.707107,8.000000,7.000000,7.500000,2
100.000000,25.000000,2.000000,4.000000,0.018745,-0.042652,1.877354,0.150124,0.019346,0.807430,0.432058,1.235279,-0.840813,0.994987,12404177.305903,0.106719,0.333333,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.240000,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,0.106719,0.333333,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.240000,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,2
1000.000000,5.000000,2.000000,200.000000,0.540232,0.379335,2.600633,0.099191,0.128405,0.694994,0.304799,1.422338,0.841252,0.999500,13436857653757206.000000,2.263846,0.274835,0.963165,11.000000,46.000000,16.000000,11.000000,10.000000,9.000000,6.391304,3.750000,5.000000,3.000000,91.000000,20.000000,5.656854,27.000000,19.000000,23.000000,2.819574,0.253341,1.054963,11.000000,53.000000,19.000000,11.000000,10.000000,10.400000,6.679245,4.333333,5.000000,3.000000,105.000000,20.000000,3.535534,29.000000,24.000000,26.500000,3
468.000000,2.000000,2.000000,234.000000,0.000000,0.000000,1.784556,0.112015,0.148177,0.342028,0.293443,2.905067,2.842923,8.795160,0.283826,3.535534,0.543611,0.343174,11.000000,28.000000,16.000000,11.000000,4.000000,13.500000,7.142857,2.250000,11.000000,2.000000,55.000000,8.000000,4.242641,17.000000,11.000000,14.000000,3.535534,0.543611,0.343174,11.000000,28.000000,16.000000,11.000000,4.000000,13.500000,7.142857,2.250000,11.000000,2.000000,55.000000,8.000000,4.242641,17.000000,11.000000,14.000000,4
52.000000,9.000000,2.000000,5.777778,0.227515,-0.042961,2.544383,0.174676,0.095887,1.808081,0.642590,0.550709,-0.697690,4.528629,0.440046,0.186339,0.439697,0.353553,4.000000,6.000000,1.000000,4.000000,2.000000,0.555556,2.833333,1.000000,0.000000,2.000000,11.000000,4.000000,0.000000,3.000000,3.000000,3.000000,0.186339,0.439697,0.353553,4.000000,6.000000,1.000000,4.000000,2.000000,0.555556,2.833333,1.000000,0.000000,2.000000,11.000000,4.000000,0.000000,3.000000,3.000000,3.000000,5
48.000000,4.000000,2.000000,12.000000,-0.013106,-0.133290,2.536310,0.178828,0.036315,0.172234,0.172234,5.798781,0.177581,4.005116,0.328468,0.288675,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.288675,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,2
310.000000,8.000000,2.000000,38.750000,0.664411,0.048578,2.066992,0.120466,0.189951,5.460788,0.996995,0.182574,-0.712119,41.201445,0.282898,0.133631,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.125000,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.133631,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.125000,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,3
235.000000,12.000000,2.000000,19.583333,0.748701,0.980960,3.681284,0.122949,0.197976,5.236988,0.702280,0.184917,-0.702241,45.313600,0.776937,0.301511,0.333333,0.418330,4.000000,7.000000,3.000000,4.000000,2.000000,0.500000,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,0.301511,0.333333,0.418330,4.000000,7.000000,3.000000,4.000000,2.000000,0.500000,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,2
500.000000,10.000000,2.000000,50.000000,0.036096,-0.028610,1.850682,0.110793,0.050037,0.722480,0.379010,1.374905,-0.379060,0.999000,1757458551989979.800000,1.241763,0.285750,0.776984,9.000000,32.000000,9.000000,9.000000,7.000000,3.100000,5.718750,3.100000,0.000000,3.000000,63.000000,14.000000,1.414214,17.000000,15.000000,16.000000,1.241763,0.285750,0.776984,9.000000,32.000000,9.000000,9.000000,7.000000,3.100000,5.718750,3.100000,0.000000,3.000000,63.000000,14.000000,1.414214,17.000000,15.000000,16.000000,2
506.000000,20.000000,2.000000,25.300000,-0.013506,0.582749,5.707672,0.110190,0.165088,5.278747,0.486505,0.187513,-0.719066,96.575627,0.722797,0.218278,0.526651,0.314918,11.000000,25.000000,3.000000,11.000000,3.000000,1.200000,6.360000,2.000000,0.000000,2.000000,49.000000,6.000000,0.707107,13.000000,12.000000,12.500000,0.240901,0.461606,0.415770,11.000000,30.000000,3.000000,11.000000,4.000000,1.450000,6.400000,2.416667,0.000000,3.000000,59.000000,8.000000,1.414214,16.000000,14.000000,15.000000,1
576.000000,11.000000,2.000000,52.363636,0.037926,0.000000,1.390130,0.106764,0.025627,0.061151,0.050148,16.009922,2.842913,0.892087,0.845232,1.047074,0.317825,0.718584,10.000000,43.000000,10.000000,10.000000,7.000000,3.818182,6.744186,3.818182,0.000000,3.000000,85.000000,14.000000,2.121320,23.000000,20.000000,21.500000,1.915012,0.195562,1.633179,10.000000,83.000000,17.000000,10.000000,15.000000,7.454545,7.361446,7.454545,0.000000,4.000000,165.000000,30.000000,7.778175,47.000000,36.000000,41.500000,2
662.000000,3.000000,2.000000,220.666667,-0.001505,0.114387,3.045338,0.106713,0.000000,0.000000,0.000000,Infinity,-1.0,8.941172,0.392445,0.408248,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.333333,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.408248,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.666667,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,1
100.000000,100.000000,2.000000,1.000000,-0.000089,0.025169,1.907637,0.150124,0.003719,0.615628,0.365296,1.620138,-0.959867,0.994987,1227898366185128.500000,0.025772,0.586846,0.336650,5.000000,8.000000,1.000000,5.000000,2.000000,0.070000,3.875000,1.166667,0.000000,1.000000,15.000000,4.000000,1.414214,5.000000,3.000000,4.000000,0.025772,0.586846,0.336650,5.000000,8.000000,1.000000,5.000000,2.000000,0.070000,3.875000,1.166667,0.000000,1.000000,15.000000,4.000000,1.414214,5.000000,3.000000,4.000000,6
100.000000,5.000000,2.000000,20.000000,0.134197,0.170729,2.074812,0.149427,0.070174,0.523325,0.307399,1.897051,-0.109108,0.994987,40131161.062782,0.547723,0.235702,0.651920,4.000000,10.000000,3.000000,4.000000,3.000000,1.800000,3.500000,1.800000,0.000000,2.000000,19.000000,6.000000,1.414214,6.000000,4.000000,5.000000,0.418330,0.251716,0.658281,5.000000,12.000000,3.000000,5.000000,4.000000,2.200000,3.833333,1.833333,1.000000,2.000000,23.000000,8.000000,1.414214,7.000000,5.000000,6.000000,5
250.000000,10.000000,2.000000,25.000000,0.037508,0.066116,1.992321,0.118752,0.046263,1.017324,0.458057,0.929845,-0.637758,0.997998,48236571.077999,0.360041,0.230940,0.552771,3.000000,6.000000,3.000000,3.000000,2.000000,0.500000,2.666667,1.250000,0.000000,2.000000,11.000000,4.000000,0.000000,3.000000,3.000000,3.000000,0.521157,0.447214,0.398410,6.000000,11.000000,5.000000,6.000000,3.000000,1.000000,4.000000,1.428571,0.000000,2.000000,21.000000,6.000000,0.707107,6.000000,5.000000,5.500000,2
398.000000,7.000000,2.000000,56.857143,-0.075127,0.592747,2.773848,0.115575,0.169080,2.753533,0.604121,0.362508,-0.469669,142.336856,0.593408,0.281718,0.796819,0.154303,6.000000,7.000000,2.000000,6.000000,1.000000,0.857143,3.857143,0.857143,0.000000,1.000000,13.000000,2.000000,0.707107,4.000000,3.000000,3.500000,0.367315,0.552771,0.281718,6.000000,9.000000,2.000000,6.000000,2.000000,1.142857,3.777778,1.142857,0.000000,2.000000,17.000000,4.000000,0.707107,5.000000,4.000000,4.500000,6
250.000000,25.000000,2.000000,10.000000,0.021908,0.121858,1.996770,0.124399,0.022348,0.726179,0.391285,1.364585,-0.754851,0.997998,4592805838892156.000000,0.228218,0.312250,0.549170,6.000000,16.000000,4.000000,6.000000,4.000000,0.600000,4.437500,2.142857,0.000000,3.000000,31.000000,8.000000,0.000000,8.000000,8.000000,8.000000,0.228218,0.312250,0.549170,6.000000,16.000000,4.000000,6.000000,4.000000,0.600000,4.437500,2.142857,0.000000,3.000000,31.000000,8.000000,0.000000,8.000000,8.000000,8.000000,2
48.000000,4.000000,2.000000,12.000000,0.000000,0.000000,1.182857,0.177029,0.044763,0.412649,0.412649,2.395984,-0.394158,0.801956,0.920783,0.000000,0.651920,0.223607,4.000000,5.000000,1.000000,4.000000,1.000000,1.000000,2.800000,0.800000,1.000000,1.000000,9.000000,2.000000,0.707107,3.000000,2.000000,2.500000,0.000000,0.651920,0.223607,4.000000,5.000000,1.000000,4.000000,1.000000,1.000000,2.800000,0.800000,1.000000,1.000000,9.000000,2.000000,0.707107,3.000000,2.000000,2.500000,5
34.000000,8.000000,2.000000,4.250000,-0.074385,0.435523,2.621343,0.194595,0.000000,0.000000,0.000000,Infinity,-1.0,88344.044091,0.933699,0.195615,0.439697,0.353553,4.000000,6.000000,1.000000,4.000000,2.000000,0.625000,2.833333,1.000000,0.000000,2.000000,11.000000,4.000000,1.414214,4.000000,2.000000,3.000000,0.315420,0.609594,0.308607,6.000000,10.000000,2.000000,6.000000,2.000000,1.125000,4.300000,1.285714,0.000000,2.000000,19.000000,4.000000,1.414214,6.000000,4.000000,5.000000,5
500.000000,25.000000,2.000000,20.000000,0.022083,0.123271,2.026410,0.110042,0.027089,0.810603,0.378868,1.217140,-0.700374,0.999000,3024601015780422.000000,0.335824,0.233333,0.903508,7.000000,25.000000,6.000000,7.000000,6.000000,0.960000,5.160000,3.000000,0.000000,2.000000,49.000000,12.000000,2.121320,14.000000,11.000000,12.500000,0.335824,0.233333,0.903508,7.000000,25.000000,6.000000,7.000000,6.000000,0.960000,5.160000,3.000000,0.000000,2.000000,49.000000,12.000000,2.121320,14.000000,11.000000,12.500000,2
782.000000,8.000000,2.000000,97.750000,0.025818,-0.068697,5.627965,0.097223,0.195257,2.243654,0.707647,0.416468,-0.163590,20.951157,1.655027,0.843644,0.710926,0.247558,13.000000,26.000000,8.000000,13.000000,3.000000,3.125000,7.346154,1.785714,1.000000,2.000000,51.000000,6.000000,0.000000,13.000000,13.000000,13.000000,1.086795,0.688188,0.293930,14.000000,30.000000,10.000000,14.000000,4.000000,3.625000,7.700000,1.933333,1.000000,2.000000,59.000000,8.000000,0.000000,15.000000,15.000000,15.000000,1
205.000000,25.000000,2.000000,8.200000,0.049671,1.146631,6.958616,0.126797,0.121311,5.982510,0.572502,0.162763,-0.844278,361.220582,0.879042,0.106719,0.333333,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.240000,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,0.106719,0.333333,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.240000,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,2
950.000000,9.000000,2.000000,105.555556,0.106379,-0.018734,2.219433,0.101039,0.212558,2.680560,0.647642,0.372855,-0.215622,7.142689,0.177273,0.623610,0.671980,0.259370,10.000000,18.000000,6.000000,10.000000,3.000000,1.888889,6.833333,1.545455,0.000000,1.000000,35.000000,6.000000,1.414214,10.000000,8.000000,9.000000,0.843686,0.620100,0.296908,11.000000,21.000000,8.000000,11.000000,3.000000,2.222222,7.238095,1.666667,0.000000,1.000000,41.000000,6.000000,0.707107,11.000000,10.000000,10.500000,5
60.000000,10.000000,2.000000,6.000000,0.012906,0.348157,3.677759,0.164376,0.039336,0.400510,0.196199,2.424286,-0.419863,5.514253,1.055708,0.281091,0.333333,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.600000,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,0.281091,0.333333,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.600000,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,5
286.000000,9.000000,2.000000,31.777778,0.059354,0.656116,2.593754,0.120254,0.046243,0.098485,0.039068,9.963505,2.831445,1.982634,1.192847,0.250000,0.589256,0.306186,8.000000,13.000000,3.000000,8.000000,3.000000,1.333333,5.000000,1.333333,1.000000,1.000000,25.000000,6.000000,0.707107,7.000000,6.000000,6.500000,1.045825,0.333571,0.721569,11.000000,43.000000,8.000000,11.000000,7.000000,4.666667,6.604651,3.500000,1.000000,3.000000,85.000000,14.000000,0.707107,22.000000,21.000000,21.500000,2
1000.000000,10.000000,2.000000,100.000000,-0.000928,-0.038490,1.806663,0.100320,0.059439,0.441108,0.185700,2.266491,0.342879,0.999500,-46226871.098132,1.685450,0.299480,0.878275,12.000000,58.000000,13.000000,12.000000,9.000000,5.700000,7.362069,4.384615,0.000000,3.000000,115.000000,18.000000,1.414214,30.000000,28.000000,29.000000,1.741292,0.293370,0.902276,12.000000,59.000000,14.000000,12.000000,9.000000,5.800000,7.355932,4.461538,0.000000,3.000000,117.000000,18.000000,0.707107,30.000000,29.000000,29.500000,2
38.000000,5.000000,2.000000,7.600000,-0.040087,1.212069,6.747981,0.158439,0.021409,0.298595,0.298595,2.784625,-0.623736,4166376.200949,0.697018,0.223607,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.200000,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.273861,0.552771,0.288675,3.000000,4.000000,1.000000,3.000000,1.000000,0.600000,2.250000,0.750000,0.000000,1.000000,7.000000,2.000000,0.000000,2.000000,2.000000,2.000000,4
100.000000,50.000000,2.000000,2.000000,0.001369,0.009999,1.815668,0.150472,0.005295,0.305115,0.158249,3.276506,-0.884698,0.994987,Infinity,0.064536,0.341121,0.461880,5.000000,11.000000,2.000000,5.000000,3.000000,0.200000,3.818182,1.666667,0.000000,2.000000,21.000000,6.000000,0.707107,6.000000,5.000000,5.500000,0.064536,0.341121,0.461880,5.000000,11.000000,2.000000,5.000000,3.000000,0.200000,3.818182,1.666667,0.000000,2.000000,21.000000,6.000000,0.707107,6.000000,5.000000,5.500000,7
159.000000,9.000000,2.000000,17.666667,-0.013601,1.116201,9.591205,0.103980,0.004768,0.040123,0.040123,18.951594,-0.130972,1902.071293,1.592541,0.176777,0.552771,0.288675,3.000000,4.000000,1.000000,3.000000,1.000000,0.333333,2.250000,0.750000,0.000000,1.000000,7.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.559017,0.373300,0.500000,8.000000,22.000000,5.000000,8.000000,4.000000,2.333333,5.454545,2.333333,0.000000,2.000000,43.000000,8.000000,4.242641,14.000000,8.000000,11.000000,7
506.000000,13.000000,2.000000,38.923077,0.043354,0.888434,7.279239,0.108880,0.138613,2.355382,0.466158,0.415249,-0.471357,26.739435,0.942846,0.341252,0.403035,0.482327,8.000000,18.000000,3.000000,8.000000,4.000000,1.307692,5.055556,1.888889,0.000000,2.000000,35.000000,8.000000,0.000000,9.000000,9.000000,9.000000,0.344369,0.321773,0.674949,9.000000,32.000000,4.000000,9.000000,6.000000,2.384615,5.875000,3.100000,0.000000,3.000000,63.000000,12.000000,1.414214,17.000000,15.000000,16.000000,7
158.000000,7.000000,2.000000,22.571429,0.173400,-0.113514,2.884424,0.132836,0.137329,2.858580,0.762422,0.339401,-0.649119,6.516408,0.390554,0.454257,0.489898,0.353553,4.000000,6.000000,3.000000,4.000000,2.000000,0.714286,3.000000,1.000000,0.000000,1.000000,11.000000,4.000000,0.000000,3.000000,3.000000,3.000000,0.454257,0.489898,0.353553,4.000000,6.000000,3.000000,4.000000,2.000000,0.714286,3.000000,1.000000,0.000000,1.000000,11.000000,4.000000,0.000000,3.000000,3.000000,3.000000,7
500.000000,10.000000,2.000000,50.000000,0.134909,0.281502,2.489210,0.110663,0.065156,0.700651,0.285034,1.416089,-0.166238,0.999000,-18503547646461824.000000,1.316561,0.283244,0.863527,9.000000,35.000000,10.000000,9.000000,8.000000,3.400000,6.085714,3.400000,0.000000,2.000000,69.000000,16.000000,2.121320,19.000000,16.000000,17.500000,1.316561,0.283244,0.863527,9.000000,35.000000,10.000000,9.000000,8.000000,3.400000,6.085714,3.400000,0.000000,2.000000,69.000000,16.000000,2.121320,19.000000,16.000000,17.500000,7
40.000000,7.000000,2.000000,5.714286,-0.036592,0.040390,2.007167,0.175513,0.061430,1.258747,0.586190,0.742062,-0.740275,9.466494,0.583000,0.199205,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.285714,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,0.321208,0.552771,0.288675,3.000000,4.000000,2.000000,3.000000,1.000000,0.428571,2.250000,0.750000,0.000000,1.000000,7.000000,2.000000,0.000000,2.000000,2.000000,2.000000,7
294.000000,13.000000,2.000000,22.615385,0.001592,-1.0,-1.0,0.115021,0.048512,0.873542,0.249231,1.079666,-0.544632,9.449446,-1.0,0.288675,0.334037,0.496016,6.000000,14.000000,3.000000,6.000000,3.000000,1.000000,4.285714,1.857143,0.000000,2.000000,27.000000,6.000000,1.414214,8.000000,6.000000,7.000000,0.507424,0.275377,0.808138,9.000000,32.000000,6.000000,9.000000,7.000000,2.384615,5.687500,3.100000,0.000000,3.000000,63.000000,14.000000,0.000000,16.000000,16.000000,16.000000,6
74.000000,9.000000,2.000000,8.222222,0.268941,0.902423,4.830832,0.157976,0.089990,2.304076,0.833853,0.425744,-0.757478,95.855877,0.918278,0.117851,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.111111,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.256851,0.651920,0.223607,4.000000,5.000000,2.000000,4.000000,1.000000,0.444444,2.800000,0.800000,0.000000,1.000000,9.000000,2.000000,0.707107,3.000000,2.000000,2.500000,2
380.000000,2.000000,2.000000,190.000000,-0.097978,0.045683,2.089614,0.116630,0.199113,0.541101,0.491555,1.847159,2.153516,2.082046,0.272009,0.707107,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.500000,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.695792,0.282843,5.000000,7.000000,3.000000,5.000000,2.000000,3.000000,3.714286,1.000000,3.000000,1.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,4
93.000000,22.000000,2.000000,4.227273,0.126289,0.388690,2.986571,0.146107,0.099966,3.005726,0.372559,0.317866,-0.782516,81.400278,0.422670,0.107443,0.552771,0.281718,6.000000,9.000000,1.000000,6.000000,2.000000,0.363636,3.777778,1.142857,0.000000,2.000000,17.000000,4.000000,0.707107,5.000000,4.000000,4.500000,0.107443,0.552771,0.281718,6.000000,9.000000,1.000000,6.000000,2.000000,0.363636,3.777778,1.142857,0.000000,2.000000,17.000000,4.000000,0.707107,5.000000,4.000000,4.500000,3
87.000000,10.000000,2.000000,8.700000,0.329691,-0.131302,2.904717,0.155075,0.089275,1.113017,0.315927,0.897688,-0.483210,1.070052,0.287859,0.272166,0.679572,0.267261,7.000000,11.000000,2.000000,7.000000,2.000000,1.000000,4.727273,1.250000,0.000000,2.000000,21.000000,4.000000,2.121320,7.000000,4.000000,5.500000,0.322031,0.517056,0.391230,7.000000,15.000000,3.000000,7.000000,3.000000,1.400000,5.200000,1.750000,0.000000,2.000000,29.000000,6.000000,3.535534,10.000000,5.000000,7.500000,7
250.000000,10.000000,2.000000,25.000000,0.151896,0.297037,2.448253,0.125166,0.064399,0.632026,0.246905,1.577536,-0.188344,0.997998,2425691.356792,0.786459,0.297691,0.617213,6.000000,18.000000,6.000000,6.000000,4.000000,1.700000,4.722222,2.428571,0.000000,2.000000,35.000000,8.000000,1.414214,10.000000,8.000000,9.000000,0.857789,0.322937,0.562429,7.000000,19.000000,7.000000,7.000000,4.000000,1.800000,4.894737,2.250000,0.000000,2.000000,37.000000,8.000000,0.707107,10.000000,9.000000,9.500000,7
60.000000,7.000000,2.000000,8.571429,0.605156,-0.603488,3.099839,0.168071,0.035955,0.427763,0.222092,2.320852,-0.503509,13.828032,0.345973,0.308607,0.489898,0.353553,4.000000,6.000000,2.000000,4.000000,2.000000,0.714286,3.000000,1.000000,0.000000,1.000000,11.000000,4.000000,1.414214,4.000000,2.000000,3.000000,0.308607,0.489898,0.353553,4.000000,6.000000,2.000000,4.000000,2.000000,0.714286,3.000000,1.000000,0.000000,1.000000,11.000000,4.000000,1.414214,4.000000,2.000000,3.000000,7
100.000000,3.000000,2.000000,33.333333,-0.321038,-0.029668,1.321652,0.055077,0.000000,0.000000,0.000000,Infinity,-1.0,11.207761,0.733349,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,7
130.000000,2.000000,2.000000,65.000000,0.000000,0.000000,1.748222,0.100575,0.097613,0.210856,0.210856,3.349562,2.250922,4.457107,0.653553,1.414214,0.408248,0.408248,2.000000,3.000000,2.000000,2.000000,1.000000,1.000000,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,1.414214,0.408248,0.408248,2.000000,3.000000,2.000000,2.000000,1.000000,1.000000,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,7
100.000000,25.000000,2.000000,4.000000,0.017464,0.125698,2.007909,0.149819,0.029856,0.918971,0.336063,1.083144,-0.784152,0.994987,2158217301067199.000000,0.102062,0.230940,0.552771,3.000000,6.000000,2.000000,3.000000,2.000000,0.200000,2.666667,1.250000,0.000000,2.000000,11.000000,4.000000,0.000000,3.000000,3.000000,3.000000,0.102062,0.230940,0.552771,3.000000,6.000000,2.000000,3.000000,2.000000,0.200000,2.666667,1.250000,0.000000,2.000000,11.000000,4.000000,0.000000,3.000000,3.000000,3.000000,7
500.000000,10.000000,2.000000,50.000000,0.064666,0.111580,1.995129,0.109861,0.066847,0.863843,0.430588,1.140241,-0.306198,0.999000,68701039.786884,0.753592,0.276457,0.670059,7.000000,21.000000,6.000000,7.000000,5.000000,2.000000,4.857143,2.500000,0.000000,3.000000,41.000000,10.000000,0.707107,11.000000,10.000000,10.500000,0.753592,0.276457,0.670059,7.000000,21.000000,6.000000,7.000000,5.000000,2.000000,4.857143,2.500000,0.000000,3.000000,41.000000,10.000000,0.707107,11.000000,10.000000,10.500000,7
500.000000,5.000000,2.000000,100.000000,0.117972,0.002076,1.916141,0.111163,0.112742,0.719671,0.366567,1.384885,0.404564,0.999000,40868154.453603,1.151086,0.234288,0.925820,7.000000,29.000000,8.000000,7.000000,7.000000,5.600000,5.413793,3.500000,3.000000,3.000000,57.000000,14.000000,0.707107,15.000000,14.000000,14.500000,1.151086,0.234288,0.925820,7.000000,29.000000,8.000000,7.000000,7.000000,5.600000,5.413793,3.500000,3.000000,3.000000,57.000000,14.000000,0.707107,15.000000,14.000000,14.500000,7
3848.000000,5.000000,2.000000,769.600000,-0.085747,0.020609,2.901958,0.083964,0.000000,0.000000,0.000000,Infinity,-1.0,6.528598,10906.455432,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,7
