@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute class {class_0,class_1}

@data
0.902,-1.08,class_1
1.01,-1.05,class_1
-0.287,-0.726,class_1
0.205,-0.471,class_1
-0.623,-0.737,class_1
0.899,-0.235,class_1
0.834,-0.584,class_1
0.15,-0.256,class_1
-1.23,-0.336,class_1
0.866,-0.807,class_1
-1.3,-1.17,class_1
0.527,-0.251,class_1
-0.748,-0.57,class_1
0.105,0.103,class_1
0.563,0.137,class_1
0.317,-0.0233,class_1
-1.31,0.00723,class_1
0.576,1.7,class_1
-0.106,-0.316,class_1
-1.46,-0.909,class_1
0.552,-1.07,class_1
-1.14,0.304,class_1
-1.64,0.143,class_1
0.775,0.0171,class_1
-1.71,-1.29,class_1
-0.636,-0.988,class_1
0.0949,-0.854,class_1
-0.0238,0.000407,class_1
0.939,1.69,class_1
0.324,1.68,class_1
-1.31,-0.229,class_1
1.01,-0.94,class_1
0.0219,-0.388,class_1
-0.146,0.132,class_1
1.21,-1.02,class_1
1.39,-0.872,class_1
0.502,-0.536,class_1
-1.35,-1.19,class_1
-1.11,0.439,class_1
-1.87,-0.451,class_1
-1.66,-0.735,class_1
0.243,0.304,class_1
0.169,1.86,class_1
-1.11,0.655,class_1
-1.62,-1.85,class_1
0.377,0.198,class_1
-0.118,1.7,class_1
1.2,-0.598,class_1
-1.89,-0.727,class_1
0.833,-0.254,class_1
-1.7,-0.845,class_1
0.272,1.82,class_1
-1.07,0.534,class_1
0.195,-0.296,class_1
0.808,-0.831,class_1
0.755,0.22,class_1
1.32,1.36,class_1
-0.558,0.572,class_1
0.27,0.696,class_1
-0.606,-0.546,class_1
-0.556,-0.505,class_1
0.143,0.337,class_1
1.47,-0.312,class_1
-0.377,0.607,class_1
0.816,0.306,class_1
1.16,-1.08,class_1
0.378,-0.56,class_1
0.934,0.258,class_1
1.01,-0.743,class_1
0.96,-0.9,class_1
-0.249,0.0234,class_1
2.51,1.11,class_1
0.154,-0.653,class_1
-0.264,-0.768,class_1
-0.573,-0.789,class_1
-0.61,-0.306,class_1
0.184,1.7,class_1
0.0317,-0.821,class_1
-2.14,-0.476,class_1
-0.466,0.145,class_1
0.59,-0.796,class_1
-0.235,-0.617,class_1
0.796,0.429,class_1
-1.97,-0.271,class_1
-0.39,-0.209,class_1
0.165,-0.405,class_1
0.218,-0.368,class_1
-0.283,1.88,class_1
0.313,0.189,class_1
-0.341,-0.0358,class_1
-1.73,-1.3,class_1
-0.451,0.775,class_1
-1.62,-0.712,class_1
-0.862,-0.0613,class_1
-0.255,0.387,class_1
0.118,0.13,class_1
-0.786,-0.64,class_1
-0.0895,1.65,class_1
2.46,1.23,class_1
0.976,-1.53,class_1
1.47,1.21,class_1
-1.97,-0.674,class_1
0.748,-0.558,class_1
-1.45,-0.203,class_1
-1.68,-0.51,class_1
-0.232,-0.843,class_1
1.66,1.42,class_1
1.37,-1.52,class_1
0.802,0.431,class_1
0.913,-0.318,class_1
0.854,-0.827,class_1
-1.47,-0.212,class_1
1.24,-1.33,class_1
0.659,-0.057,class_1
1.51,-1.15,class_1
1.05,-2.08,class_1
-1.42,-1.51,class_1
-1.59,-0.766,class_1
0.903,-1.17,class_1
-0.323,-0.264,class_1
-1.26,-0.296,class_1
0.874,-1.41,class_1
-1.52,-0.74,class_1
-0.716,-0.194,class_1
-0.579,-0.397,class_1
1.45,-1.78,class_1
1.39,-1.11,class_1
-0.238,0.126,class_1
-0.576,-0.463,class_1
0.258,0.309,class_1
-0.827,-0.506,class_1
1.08,1.42,class_1
0.146,-0.151,class_1
-1.19,-0.529,class_1
0.0176,0.0932,class_1
-0.0618,0.358,class_1
-1.78,-1.49,class_1
-1.86,-0.977,class_1
-0.699,-0.000578,class_1
-0.233,0.593,class_1
-1.66,-0.792,class_1
-0.673,0.313,class_1
-1.24,-0.72,class_1
-1.25,0.104,class_1
1.85,1.38,class_1
0.546,-0.195,class_1
-1.13,-1.08,class_1
-1.13,0.193,class_1
-1.07,-1.11,class_1
0.0438,0.536,class_1
0.156,0.152,class_1
-0.311,0.995,class_1
-1.42,-0.36,class_1
1.52,-1.34,class_1
-1.91,-2.24,class_1
2.06,1.12,class_1
0.0584,-0.638,class_1
0.486,0.245,class_1
-0.0227,0.163,class_1
1.15,1.16,class_1
-2.03,-1.65,class_1
0.522,1.36,class_1
-0.801,-0.24,class_1
-0.178,-0.238,class_1
-1.94,-1.03,class_1
0.322,1.68,class_1
0.407,1.67,class_1
0.683,-0.0347,class_1
-2.05,-1.4,class_1
-0.679,-0.0957,class_1
2.23,0.895,class_1
-0.122,-0.0671,class_1
1.41,-0.808,class_1
-0.68,0.314,class_1
-0.347,0.574,class_1
0.265,-0.182,class_1
0.896,0.36,class_1
-1.26,-1.01,class_1
-1.65,-0.723,class_1
1.87,1.19,class_1
0.839,-0.0819,class_1
1.26,-0.912,class_1
2.81,1.3,class_1
0.725,-0.54,class_1
-0.709,-0.262,class_1
-1,0.078,class_1
2.17,1.24,class_1
0.433,0.38,class_1
-1.32,-0.403,class_1
-0.812,-0.411,class_1
1.16,1.48,class_1
-0.54,-0.601,class_1
-1.48,-0.682,class_1
1.41,-1.48,class_1
-1.63,-1.16,class_1
-1.08,-0.0594,class_1
-0.334,0.18,class_1
-0.477,0.676,class_1
1.12,-0.756,class_1
-0.0662,-0.479,class_1
-0.32,0.707,class_1
1.76,1.33,class_1
-0.254,0.403,class_1
0.636,1.34,class_1
-0.804,0.396,class_1
1.89,0.834,class_1
-1.03,-0.422,class_1
0.713,2.04,class_1
-1.44,-0.358,class_1
1.79,1.5,class_1
-0.27,0.0117,class_1
2.17,1.45,class_1
1.66,1.3,class_1
2.12,1.1,class_1
-0.252,0.623,class_1
-0.966,0.487,class_1
-1.95,-0.9,class_1
0.395,0.423,class_1
-0.947,0.445,class_1
0.112,0.238,class_1
-0.322,-0.356,class_1
-0.339,0.806,class_1
-0.711,0.0759,class_1
-0.651,0.369,class_1
1.76,1.48,class_1
0.584,-0.212,class_1
-1.2,-0.248,class_1
0.073,-0.00169,class_1
-0.0281,-0.323,class_1
-1.42,-0.0747,class_1
0.237,0.0367,class_1
0.604,-0.709,class_1
0.686,-0.19,class_1
1.2,-0.754,class_1
1.78,1.35,class_1
-0.629,-0.118,class_1
2.64,0.966,class_1
0.323,-0.796,class_1
-2.11,-1.45,class_1
-1.28,0.213,class_1
-0.577,0.206,class_1
2.71,1.35,class_1
-1.15,0.406,class_1
0.216,1.96,class_1
-0.852,-0.59,class_1
1,1.69,class_1
1.93,1.34,class_1
1.33,-0.486,class_1
-0.0767,0.000168,class_1
-1.87,-1.17,class_1
0.133,-0.227,class_1
-0.719,-0.384,class_1
1.57,1.43,class_1
-0.656,-0.334,class_1
1.07,-0.221,class_1
-0.0692,1.73,class_1
2.36,1.33,class_1
-0.903,-0.0822,class_1
0.271,-0.0382,class_1
-0.112,1.85,class_1
0.74,1.53,class_1
0.451,-0.00833,class_1
-2.1,-0.859,class_1
-0.198,-0.536,class_1
1.54,1.24,class_1
0.734,-0.212,class_1
-2.12,-0.575,class_1
-1.89,-0.799,class_1
-0.975,-0.182,class_1
0.616,-1.07,class_1
-1.41,-1.02,class_1
-0.286,-0.571,class_1
0.526,1.36,class_1
-0.251,0.846,class_1
-1.51,-0.593,class_1
-0.162,-0.0223,class_1
-0.628,-0.267,class_1
-0.61,0.00888,class_1
0.275,-0.202,class_1
0.908,-0.506,class_1
-0.628,0.601,class_1
-0.5,-0.0595,class_1
-0.341,0.169,class_1
0.0554,-0.139,class_1
-0.116,0.0815,class_1
-0.71,-0.874,class_1
1.51,1.59,class_1
-1.95,-0.16,class_1
2.36,1.5,class_1
-1.46,-0.891,class_1
0.637,0.00536,class_1
0.384,-0.314,class_1
-0.744,0.196,class_1
0.553,-0.817,class_1
-0.532,-0.179,class_1
-1.25,-0.897,class_1
0.524,-0.648,class_1
0.791,1.69,class_1
0.768,-0.917,class_1
1.18,1.25,class_1
0.32,-0.465,class_1
-1.27,-0.704,class_1
-0.468,0.245,class_1
1.44,-1.52,class_1
-1.62,-1.16,class_1
1.89,1.1,class_1
-1.81,-0.643,class_1
-0.747,0.468,class_1
1.19,-0.966,class_1
0.748,1.81,class_1
0.74,1.35,class_1
0.371,-0.589,class_1
-0.752,-0.319,class_1
2.51,1.3,class_1
-1.55,-0.663,class_1
0.0188,0.0512,class_1
-0.71,0.465,class_1
-1.43,-1.18,class_1
-1.39,-0.282,class_1
0.0256,0.228,class_1
-1.01,-0.211,class_1
-1.02,0.899,class_1
-0.707,-0.378,class_1
2.21,1.21,class_1
0.25,0.466,class_1
2.34,1.13,class_1
0.614,-0.157,class_1
-1.64,-1.27,class_1
0.779,-0.815,class_1
-0.707,-0.568,class_1
-1.01,0.412,class_1
1.61,1.4,class_1
-1.26,-0.503,class_1
-0.845,-0.377,class_1
1.31,-0.566,class_1
1.15,-1.56,class_1
-0.0017,0.282,class_1
-0.617,-0.458,class_1
-0.221,0.12,class_1
0.876,-0.969,class_1
-0.0237,0.303,class_1
0.0052,0.24,class_1
-0.806,0.575,class_1
0.423,-0.334,class_1
1.08,1.36,class_1
0.908,1.48,class_1
0.355,0.562,class_1
0.149,-0.295,class_1
-1.94,-0.273,class_1
0.222,0.214,class_1
-1.44,-0.43,class_1
0.265,-0.375,class_1
-0.295,0.565,class_1
-1.55,-1.02,class_1
-1.18,0.422,class_1
1.26,-0.328,class_1
1.48,-1.05,class_1
0.0828,-0.879,class_1
-2.01,-1.85,class_1
-1.44,-0.225,class_1
0.287,1.45,class_1
-0.278,-0.815,class_1
1.46,-0.509,class_1
-0.836,-0.507,class_1
-0.742,0.36,class_1
1.35,1.21,class_1
-1.07,-0.616,class_1
1.04,-1.13,class_1
-0.528,0.953,class_1
-1.78,-1.58,class_1
-0.455,0.494,class_1
1.44,1.38,class_1
-1.39,-1.09,class_1
-0.413,0.0554,class_1
0.271,0.38,class_1
1.29,-1.04,class_1
-0.0601,2.04,class_1
1.42,-0.697,class_1
-1.55,-1.6,class_1
-1.34,0.146,class_1
-0.269,0.961,class_1
0.433,1.65,class_1
-1.03,-0.858,class_1
-1.92,-1.06,class_1
-0.541,-0.65,class_1
1.38,-1.36,class_1
-0.247,0.775,class_1
-0.19,0.168,class_1
0.714,-1.19,class_1
-1.97,-1.72,class_1
-0.491,-0.429,class_1
-0.158,0.358,class_1
1.26,-2.39,class_1
1.44,-1.73,class_1
0.109,1.65,class_1
-0.347,-0.556,class_1
1.47,1.39,class_1
0.646,1.82,class_1
-0.468,-0.206,class_1
-0.162,-0.334,class_1
0.724,-0.574,class_1
-1.03,0.153,class_1
0.0586,-0.133,class_1
1.05,-0.362,class_1
-1.34,-0.462,class_1
-0.213,0.77,class_1
1.03,1.55,class_1
0.155,0.0373,class_1
0.153,-0.875,class_1
-0.353,1.98,class_1
0.876,-0.807,class_1
-0.685,0.459,class_1
-1.84,-1.23,class_1
-0.102,-0.306,class_1
-0.479,0.0719,class_1
0.115,-0.443,class_1
1.09,-1.24,class_1
-1.57,-0.401,class_1
-0.274,0.489,class_1
0.764,1.98,class_1
2.41,0.946,class_1
-0.348,0.119,class_1
1.08,-1.83,class_1
2.12,1.07,class_1
-1.18,-0.522,class_1
0.32,0.282,class_1
0.72,-0.154,class_1
0.92,-0.717,class_1
0.511,-0.773,class_1
-0.681,-0.586,class_1
1.13,-0.541,class_1
-0.439,-0.884,class_1
0.139,-0.803,class_1
1.09,-1.1,class_1
0.269,0.605,class_1
0.305,1.63,class_1
0.557,-0.255,class_1
2.53,1.5,class_1
1.33,1.7,class_1
0.387,-0.000653,class_1
-0.639,0.522,class_1
-1.78,-0.491,class_1
0.391,-0.0901,class_1
-1.27,0.184,class_1
-1.08,-0.612,class_1
-0.717,0.455,class_1
-1.11,0.00172,class_1
-1.51,-0.966,class_1
0.605,1.86,class_1
-0.818,0.654,class_1
0.941,-0.254,class_1
1.59,1.72,class_1
-1.51,-1.16,class_1
0.413,0.473,class_1
-0.559,0.0594,class_1
-0.0342,0.145,class_1
0.743,-1.01,class_1
1.01,1.82,class_1
0.768,-1.25,class_1
0.424,0.547,class_1
-0.201,0.287,class_1
0.44,0.246,class_1
-0.554,-0.38,class_1
-1.53,-1.17,class_1
-1.5,-1.14,class_1
0.528,-1.04,class_1
-0.987,-0.735,class_1
0.885,-0.372,class_1
-0.0574,-0.208,class_1
0.952,-1.9,class_1
-0.21,0.11,class_1
-1.71,-0.653,class_1
0.587,-0.311,class_1
-0.55,0.236,class_1
1.4,-0.874,class_1
-0.0468,-0.332,class_1
-0.507,0.69,class_1
1.41,-1.38,class_1
-0.141,-0.119,class_1
1.38,-1.02,class_1
1.18,-1.19,class_1
0.913,-1.6,class_1
-1.1,0.145,class_1
1.37,1.29,class_1
0.816,-0.133,class_1
-0.813,-0.665,class_1
0.742,1.56,class_1
-1.31,0.118,class_1
0.0336,0.323,class_1
0.856,-1.11,class_1
0.532,-0.0431,class_1
-0.171,1.68,class_1
-0.305,0.247,class_1
-0.422,-0.241,class_1
-1.07,-0.017,class_1
-1.31,-0.32,class_1
-1.33,-0.581,class_1
-1.76,-1.58,class_1
0.395,1.35,class_1
-1.39,-0.156,class_1
-1.82,-0.847,class_1
-1.11,0.276,class_1
1.29,-1.19,class_1
0.387,1.59,class_1
0.247,0.41,class_1
0.249,-0.451,class_1
0.923,0.166,class_1
-0.237,-0.0378,class_1
0.714,-1.08,class_1
-0.215,0.549,class_1
0.306,-0.161,class_1
1.51,1.52,class_1
-0.761,0.373,class_1
-0.383,0.671,class_1
-1.11,-0.44,class_1
0.496,-0.614,class_1
-0.0529,-0.0168,class_1
2.09,1.1,class_1
-1.28,-1.17,class_1
0.402,-0.39,class_1
0.122,0.599,class_1
1.42,1.49,class_1
0.854,0.0949,class_1
-0.268,0.75,class_1
-0.57,0.502,class_1
0.236,0.443,class_1
0.898,-0.719,class_1
1.14,-0.938,class_1
0.671,0.181,class_1
-0.175,0.0644,class_1
0.796,0.423,class_1
-0.824,-0.471,class_1
-0.93,-0.502,class_1
2.45,1.25,class_1
-0.737,-0.0677,class_1
0.281,0.343,class_1
-1.13,-0.0974,class_1
-0.211,-0.334,class_1
-1.27,-0.673,class_1
0.833,-0.0565,class_1
0.478,1.31,class_1
-1.14,-0.245,class_1
0.667,-1.01,class_1
2.17,0.926,class_1
-0.129,0.877,class_1
-0.581,0.582,class_1
0.427,1.77,class_1
-0.138,0.425,class_1
-0.337,0.559,class_1
0.325,-0.153,class_1
-0.232,-0.364,class_1
1.33,-0.774,class_1
-1.81,-0.543,class_1
-1.52,-1.4,class_1
-1.45,-0.701,class_1
0.616,1.77,class_1
-0.0222,-0.202,class_1
-0.763,-0.573,class_1
-0.581,-0.182,class_1
-0.179,0.19,class_1
0.945,0.239,class_1
0.576,-0.342,class_1
0.0381,0.167,class_1
-0.219,-0.195,class_1
-1.41,-0.856,class_1
-0.298,-0.243,class_1
1.31,-0.36,class_1
1.78,1.19,class_1
-1.33,-0.647,class_1
-1.6,-0.541,class_1
1.01,1.57,class_1
0.576,-0.665,class_1
0.729,1.49,class_1
0.661,0.0147,class_1
-1.05,-0.382,class_1
-0.235,0.352,class_1
1.71,1.39,class_1
0.905,-0.551,class_1
-1.21,0.357,class_1
0.622,-0.546,class_1
-1.51,-1.39,class_1
-1.13,0.164,class_1
2.33,1.21,class_1
0.855,-0.265,class_1
-1.67,-0.212,class_1
-0.394,-0.338,class_1
1.11,1.33,class_1
-1.24,0.323,class_1
-1.23,-0.806,class_1
1.31,-1.72,class_1
-1.15,-0.647,class_1
1.21,-1.77,class_1
1.57,1.16,class_1
-0.241,0.897,class_1
0.978,-1.33,class_1
-1.67,-0.00451,class_1
-1.87,-0.78,class_1
1.04,-0.24,class_1
-1.21,-0.785,class_1
1.34,-1.8,class_1
0.175,0.652,class_1
-0.0814,2.18,class_1
1.27,1.6,class_1
-0.759,0.366,class_1
1.23,-0.785,class_1
-1.36,-0.258,class_1
1.05,-0.467,class_1
-1.21,-0.733,class_1
-0.597,0.232,class_1
0.575,-0.19,class_1
-1.34,-0.31,class_1
-0.129,-0.061,class_1
0.377,-0.643,class_1
-1.25,-0.689,class_1
2.34,1.18,class_1
0.957,-0.786,class_1
-1.08,0.356,class_1
1.17,-1.4,class_1
-0.961,-0.102,class_1
-0.968,-0.226,class_1
-0.322,0.535,class_1
-1.26,-0.515,class_1
0.62,-0.986,class_1
1.21,1.31,class_1
1.45,1.33,class_1
0.137,-0.247,class_1
-0.0999,1.97,class_1
-0.369,0.692,class_1
0.458,-0.709,class_1
-1.33,-0.392,class_1
0.227,1.71,class_1
-0.715,0.0859,class_1
0.364,1.98,class_1
0.269,1.62,class_1
0.11,0.553,class_1
0.171,1.59,class_1
0.409,-0.0572,class_1
0.0413,0.345,class_1
-0.543,-0.0204,class_1
0.0734,-0.162,class_1
-0.779,0.676,class_1
1.53,-1.05,class_1
0.145,-0.626,class_1
0.534,1.86,class_1
2.03,1.1,class_1
-0.546,0.442,class_1
1.42,1.8,class_1
1.41,-2.09,class_1
-0.566,-0.563,class_1
-0.973,0.495,class_1
0.932,1.43,class_1
0.74,0.053,class_1
0.37,-0.0513,class_1
-0.563,-0.164,class_1
1.27,-0.675,class_1
-1.32,-0.146,class_1
0.561,1.74,class_1
0.473,0.339,class_1
-1.72,-0.41,class_1
0.18,-0.0627,class_1
0.211,1.71,class_1
-0.755,-0.759,class_1
0.544,-0.842,class_1
1.67,0.974,class_1
-1.61,-0.39,class_1
1.8,1.53,class_1
0.405,-0.555,class_1
-1.64,-0.562,class_1
-0.146,1.83,class_1
1.19,-0.319,class_1
1.73,1.26,class_1
0.316,1.43,class_1
2.43,0.869,class_1
-1.17,0.126,class_1
-0.125,0.521,class_1
0.646,-0.932,class_1
-2.09,-1.22,class_1
-1.64,-0.962,class_1
1.62,-1.16,class_1
-1.11,-0.653,class_1
0.576,-1.05,class_1
0.635,1.67,class_1
0.336,0.611,class_1
-1.58,-1.61,class_1
-0.249,0.505,class_1
0.335,-0.483,class_1
0.133,-0.568,class_1
1.08,-1.02,class_1
2.08,1.35,class_1
1.03,-0.382,class_1
-0.705,0.129,class_1
1.35,1.1,class_1
-1.37,-0.123,class_1
-1.9,-1.32,class_1
0.982,-0.452,class_1
-0.507,0.357,class_1
0.0853,0.789,class_1
-1.51,-0.276,class_1
1.19,-1.25,class_1
-1.49,0.228,class_1
-0.606,-0.129,class_1
0.108,-0.304,class_1
0.418,-0.897,class_1
-0.119,2.06,class_1
1.31,1.62,class_1
-0.107,-0.232,class_1
-0.212,-0.155,class_1
-0.0683,-0.404,class_1
0.533,0.541,class_1
0.98,-0.832,class_1
-0.135,0.0707,class_1
0.416,0.1,class_1
-1.3,-0.829,class_1
-0.0299,0.617,class_1
-1.78,-0.843,class_1
0.0984,0.629,class_1
-1.68,-0.528,class_1
0.423,0.598,class_1
0.00295,-0.125,class_1
-1.33,-0.276,class_1
0.595,0.546,class_1
-0.219,0.524,class_1
-0.907,0.416,class_1
-1.39,-0.322,class_1
-0.166,0.165,class_1
-1.02,-0.146,class_1
-0.439,0.331,class_1
0.136,1.46,class_1
-0.669,0.51,class_1
-1.49,-0.0266,class_1
0.812,-0.15,class_1
-2.04,-0.978,class_1
-1.06,-0.86,class_1
0.0914,0.493,class_1
-1.17,0.222,class_1
0.553,-0.159,class_1
0.759,0.0328,class_1
0.974,-0.951,class_1
-1.02,-0.305,class_1
-0.635,1.94,class_1
2.22,1.31,class_1
-1.18,-0.122,class_1
0.219,1.59,class_1
1.15,1.68,class_1
0.955,-0.23,class_1
-0.103,0.0369,class_1
-1.43,-0.357,class_1
-1.09,0.289,class_1
-0.436,0.821,class_1
0.6,-0.38,class_1
-0.124,0.181,class_1
-1.71,-1.27,class_1
-1.46,-0.179,class_1
1.34,1.37,class_1
1.95,1.09,class_1
-0.839,0.111,class_1
-1.63,-0.363,class_1
-1.56,-1.05,class_1
0.929,-0.902,class_1
-1.66,-1.52,class_1
-1.85,-0.347,class_1
-1.02,-0.0308,class_1
0.569,-0.538,class_1
0.154,0.629,class_1
-1.5,-0.829,class_1
0.271,0.0595,class_1
0.82,-0.514,class_1
-1.38,-1.11,class_1
-1.01,-0.155,class_1
0.683,1.6,class_1
-1.62,-0.896,class_1
-1.42,-1.28,class_1
-1.8,-1.26,class_1
-1.76,-0.632,class_1
1.16,-1.3,class_1
0.00921,-0.00839,class_1
-0.821,-0.855,class_1
-0.912,-0.484,class_1
1.15,-1.69,class_1
0.589,0.557,class_1
-1.85,-0.35,class_1
-1.49,-0.498,class_1
-1.9,-1.46,class_1
0.307,0.12,class_1
0.173,-0.428,class_1
-0.818,-0.69,class_1
-0.768,-0.0166,class_1
0.995,0.131,class_1
1.32,-0.616,class_1
0.993,0.397,class_1
0.811,0.00911,class_1
0.304,-0.00393,class_1
-0.78,-0.43,class_1
0.247,-0.233,class_1
-0.561,0.473,class_1
-1.99,-0.912,class_1
0.899,1.4,class_1
0.417,0.348,class_1
-0.461,0.343,class_1
-1.02,-0.469,class_1
-1.67,-0.875,class_1
-1.17,-0.95,class_1
0.418,-0.711,class_1
0.295,-0.273,class_1
-1.37,-0.904,class_1
-0.994,0.192,class_1
-1.07,-0.622,class_1
1.95,1.53,class_1
0.281,-0.4,class_1
0.586,-0.273,class_1
-0.0272,1.86,class_1
-1.65,-0.0692,class_1
-1.53,0.132,class_1
-1.51,-0.248,class_1
-0.211,-0.492,class_1
-1.28,-1.07,class_1
1.2,-0.68,class_1
0.942,1.89,class_1
-0.82,-0.76,class_1
0.72,-0.316,class_1
-0.201,0.596,class_1
-1.07,0.0456,class_1
-2.06,-1.23,class_1
0.785,0.158,class_1
0.867,-1.19,class_1
1,0.285,class_1
0.873,-1.03,class_1
1.25,-1.62,class_1
-0.149,0.816,class_1
-1.93,-0.0856,class_1
-1.16,-0.285,class_1
1.1,-0.374,class_1
0.19,0.969,class_1
-1.79,-1.46,class_1
0.893,-0.327,class_1
1.01,-1.12,class_1
-1.58,-0.352,class_1
1.52,-1.12,class_1
-0.991,0.114,class_1
-1.38,-1.08,class_1
0.0919,-0.154,class_1
-1.89,-0.418,class_1
2.22,1.18,class_1
0.641,1.72,class_1
-0.539,0.648,class_1
0.883,-1,class_1
2.32,1.3,class_1
-1.25,-1.14,class_1
2.69,1.12,class_1
1.39,1.52,class_1
-0.121,-0.498,class_1
-0.193,-0.288,class_1
-0.957,0.848,class_1
-0.484,0.615,class_1
-0.795,0.276,class_1
-0.000689,2,class_1
1.42,-1.1,class_1
-0.379,0.638,class_1
0.878,-0.856,class_1
0.13,-0.469,class_1
0.224,1.57,class_1
2.13,1.16,class_1
0.799,-0.834,class_1
2.46,1.21,class_1
-1.17,-0.556,class_1
1.08,-1.76,class_1
2.03,0.984,class_1
-0.522,0.206,class_1
1.46,-1.61,class_1
-1.53,0.0251,class_1
1.63,-2.16,class_1
0.159,0.586,class_1
0.262,-0.538,class_1
-1.83,-0.964,class_1
-1.65,-0.731,class_1
0.737,-0.183,class_1
0.953,1.14,class_1
1.47,-1.29,class_1
-0.89,-1.18,class_1
-0.451,0.723,class_1
-0.515,0.625,class_1
-1.55,-0.132,class_1
-0.325,0.388,class_1
-0.595,0.625,class_1
-1.03,-0.95,class_1
0.452,1.95,class_1
-0.872,-0.461,class_1
0.425,0.0454,class_1
0.524,0.283,class_1
0.347,-0.242,class_1
-0.106,0.552,class_1
-1.28,-0.00494,class_1
-0.172,-0.676,class_1
0.455,-0.869,class_1
-1.85,-0.467,class_1
0.632,1.45,class_1
0.552,-0.199,class_1
-0.688,0.709,class_1
-0.0708,0.439,class_1
-0.135,0.136,class_1
-0.288,0.385,class_1
-0.974,-0.818,class_1
-1.51,-0.193,class_1
0.565,1.56,class_1
-1.13,-0.622,class_1
1.09,-0.538,class_1
1.36,-1.06,class_1
0.614,-0.705,class_1
0.823,-0.248,class_1
0.894,-0.992,class_1
-1.03,0.277,class_1
0.889,-0.566,class_1
1.2,-0.944,class_1
1.46,1.69,class_1
0.587,0.322,class_1
1.11,-0.476,class_1
-1.29,-1.03,class_1
0.74,0.203,class_1
-1.05,-0.4,class_1
0.501,0.0251,class_1
0.133,2.04,class_1
0.764,0.381,class_1
1.02,-0.549,class_1
-0.167,-0.633,class_1
0.995,-1.63,class_1
0.115,1.41,class_1
0.00914,0.431,class_1
-0.95,0.144,class_1
0.297,-1.11,class_1
-0.683,0.419,class_1
0.182,-0.0823,class_1
1.32,-1.23,class_1
0.977,-1.01,class_1
-1.81,0.0758,class_1
-0.0677,-0.394,class_1
0.175,-0.345,class_1
-1.07,-0.456,class_1
0.534,-0.763,class_1
0.875,1.82,class_1
0.28,0.429,class_1
1.19,-1.33,class_1
1.3,-1.28,class_1
1.46,-1.32,class_1
0.475,-0.381,class_1
-1.33,-0.0457,class_1
0.49,-0.0477,class_1
2.2,0.935,class_1
-0.409,0.349,class_1
1.07,-1.38,class_1
0.209,-0.455,class_1
0.521,0.375,class_1
0.575,1.42,class_1
-1.23,-1.15,class_1
-0.629,0.809,class_1
1.15,-1.01,class_1
0.238,-0.551,class_1
-1.02,0.409,class_1
1.14,-1.57,class_1
-1.82,-0.665,class_1
-1.2,0.4,class_1
1.1,-0.364,class_1
-0.113,0.626,class_1
-0.48,0.0507,class_1
1.28,-0.341,class_1
0.399,-0.594,class_1
1.01,-0.205,class_1
-1.53,-1.72,class_1
0.0745,-0.607,class_1
2.75,1.47,class_1
-1.19,-1,class_1
0.844,-0.402,class_1
0.224,1.75,class_1
1.31,-1.08,class_1
-0.275,1.52,class_1
-1.63,0.279,class_1
1.13,1.51,class_1
-1.26,-0.457,class_1
0.377,1.72,class_1
-0.528,0.296,class_1
-2,-2.1,class_1
0.83,1.67,class_1
0.927,-1.12,class_1
-1.81,-1.21,class_1
-0.0982,0.395,class_1
0.47,-0.765,class_1
0.621,1.48,class_1
-1.4,-0.386,class_1
-2.14,-1.59,class_1
0.947,-0.888,class_1
1.52,-0.85,class_1
-1.82,-0.899,class_1
-1.42,-0.617,class_1
-0.927,-0.406,class_1
-1.06,0.181,class_1
2.55,1.4,class_1
-0.248,0.514,class_1
1.91,1.37,class_1
-1.35,-0.688,class_1
0.409,0.212,class_1
-1.51,0.213,class_1
0.923,1.54,class_1
-0.687,-0.458,class_1
1.01,-0.935,class_1
0.921,1.12,class_1
-1.65,-2.05,class_1
-1.57,-0.772,class_1
2.32,1.32,class_1
-0.64,-0.238,class_1
0.592,0.235,class_1
-1.64,-1.91,class_1
-1.74,-0.521,class_1
-2.1,-1.06,class_1
-0.856,-0.664,class_1
0.0844,1.72,class_1
-0.792,-0.132,class_1
-1.39,-1.35,class_1
1.03,-1.12,class_1
-1.3,-0.811,class_1
-1.38,0.0973,class_1
0.388,-0.0851,class_1
-1.38,-0.149,class_1
0.0971,1.58,class_1
0.606,1.77,class_1
0.689,-0.506,class_1
0.318,1.82,class_1
1.89,1.34,class_1
1.85,1.61,class_1
1.15,1.49,class_1
0.261,0.214,class_1
-0.108,-0.793,class_1
-0.0615,0.299,class_1
0.905,-0.994,class_1
0.318,0.621,class_1
1.18,1.36,class_1
-1.04,-0.0359,class_1
-0.492,0.124,class_1
1.23,-1.4,class_1
-1.82,-1.78,class_1
-0.0723,-0.428,class_1
0.974,-1.47,class_1
0.896,0.363,class_1
2.59,1.16,class_1
-1.12,-0.297,class_1
-0.621,0.425,class_1
-0.537,-0.223,class_1
-0.0434,-0.442,class_1
-0.219,0.128,class_1
1.05,-1.05,class_1
0.208,-0.427,class_1
-1.51,-0.196,class_1
-1.15,-0.508,class_1
0.757,-0.208,class_1
1.01,1.21,class_1
-0.232,0.626,class_1
-1.74,-1.83,class_1
0.0968,0.589,class_1
0.15,0.442,class_1
0.832,-1.29,class_1
