@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute class {class_0,class_1}

@data
231,1165,2,0,21307,0,390,0,1,1,0,4.4,273,3.25,2457,194,142,10.7,class_0
231,1165,2,0,21307,0,839,1,1,1,0,8.1,984,3.06,2709,291,140,10.9,class_0
231,1165,2,0,21307,0,979,1,1,1,0,14.8,604,2.89,3009,272,117,16.4,class_0
233,2601,0,1,15591,0,1023,0,1,1,0,0.9,514,3.06,2622,105.4,284,9.8,class_0
236,2577,0,1,14019,0,838,0,1,1,0,0.8,240,3.58,834,87,330,9.5,class_0
239,694,2,1,17090,0,1023,0,1,1,0,0.8,300,2.94,1794,130.2,319,11.2,class_0
239,694,2,1,17090,0,481,1,1,1,0.5,0.7,247,3.35,1498,87,211,11,class_0
239,694,2,1,17090,0,905,0,0,0,0.5,1.7,374,3.6,1242,87,269,11,class_0
241,837,1,0,15112,0,1023,0,1,1,0,4.4,316,3.62,1119,114.7,282,9.8,class_0
241,837,1,0,15112,0,660,0,1,1,0,4.2,221,3.24,1171,125,194,9.8,class_0
241,837,1,0,15112,0,755,0,1,1,0,6,308,3.5,1323,180,194,11.1,class_0
241,837,1,0,15112,0,948,1,1,1,1,14.2,185,2.16,1225,273,211,14.1,class_0
242,2128,2,1,23585,0,772,0,1,1,0,4.9,295,3.37,1258,97,262,9.9,class_0
242,2128,2,1,23585,0,943,0,1,1,0,14.5,752,2.94,2673,171,314,9.9,class_0
242,2128,2,1,23585,0,56,0,1,1,0,8.1,728,2.84,2014,87,255,10.9,class_0
242,2128,2,1,23585,0,159,1,1,1,0.5,11.1,731,2.72,2232,148,264,11.5,class_0
242,2128,2,1,23585,0,291,1,1,1,0.5,15.2,581,3.07,2482,171,253,12.3,class_0
242,2128,2,1,23585,0,379,0,0,0,0.5,11.8,317,3.87,1082,171,148,13.4,class_0
243,930,2,0,24650,0,1023,0,1,0,0,8,468,2.81,2009,198.4,233,10,class_0
243,930,2,0,24650,0,301,0,1,0,0,11,273,2.53,2304,224,245,10,class_0
244,1690,2,1,16374,0,100,0,1,0,0,8.8,740,2.58,2220,171,201,11,class_0
246,1435,1,1,12035,0,1023,0,1,0,0,2.1,387,3.77,1613,150.4,185,10.1,class_0
246,1435,1,1,12035,0,486,0,0,0,0,1.5,221,3.33,1722,165,188,10.1,class_0
246,1435,1,1,12035,0,851,0,1,0,0,2.8,448,3.76,1878,166,183,10.7,class_0
246,1435,1,1,12035,0,983,0,1,0,0,2.9,397,3.72,2049,190,161,10.6,class_0
246,1435,1,1,12035,0,43,0,1,1,0.5,9.6,329,3.31,976,78,191,10.9,class_0
246,1435,1,1,12035,0,149,0,1,1,0,3.1,55,3.43,1217,124,168,11.7,class_0
247,940,1,1,15056,0,754,0,1,0,0,5.9,1116,2.95,3456,91,314,10.2,class_0
247,940,1,1,15056,0,934,0,1,0,0.5,1.5,334,2.87,2595,86,153,11.1,class_0
248,2454,0,0,20241,0,784,0,1,0,0,0.7,299,3.61,1051,63,316,9.9,class_0
248,2454,0,0,20241,0,938,0,1,0,0,0.8,304,3.5,977,71,306,11,class_0
248,2454,0,0,20241,0,1011,0,1,0,0,0.6,351,3.13,752,46,328,11,class_0
248,2454,0,0,20241,0,75,0,1,1,0,0.6,383,2.54,929,52,365,11.3,class_0
248,2454,0,0,20241,0,206,0,1,0,0,0.6,295,3.4,759,60,284,11.9,class_0
248,2454,0,0,20241,0,445,0,1,0,0,1,301,3.36,842,62,295,12.1,class_0
249,2452,0,1,17525,0,1023,0,0,1,0,1.3,242,3.2,1556,175.2,195,10.6,class_0
249,2452,0,1,17525,0,301,0,1,1,0,1,328,3.08,918,918,155,10.6,class_0
249,2452,0,1,17525,0,782,0,1,1,0,0.8,209,3.71,917,119,153,10.5,class_0
250,2327,1,0,14899,0,1023,0,1,0,0,0.6,299,3.36,2769,220.1,303,10.9,class_0
252,2439,0,1,25006,0,1023,0,1,1,0,1.1,246,3.35,924,113.2,317,10,class_0
252,2439,0,1,25006,0,390,0,1,0,0,1.1,248,3.52,1099,88,327,10,class_0
252,2439,0,1,25006,0,709,0,1,1,0,1.2,283,3.72,1494,91,328,10.1,class_0
253,2434,0,1,28650,1,1023,1,1,1,0,7.1,243,3.03,983,158.1,97,11.2,class_0
253,2434,0,1,28650,1,315,0,1,1,0.5,3.2,312,2.77,1030,120,76,11.2,class_0
253,2434,0,1,28650,1,795,1,1,1,0.5,3.6,209,2.87,602,81,80,10.6,class_0
253,2434,0,1,28650,1,940,1,1,1,0.5,5.8,205,3.41,562,86,69,12.1,class_0
253,2434,0,1,28650,1,81,1,1,1,0.5,6.9,206,3.1,585,125,95,11.7,class_0
253,2434,0,1,28650,1,192,1,1,1,0.5,6.6,238,2.94,549,98,78,12.4,class_0
253,2434,0,1,28650,1,323,1,1,1,1,8.3,214,2.81,606,114,74,12.5,class_0
253,2434,0,1,28650,1,471,1,1,1,0.5,8.2,198,2.48,548,154,60,13.2,class_0
256,2370,0,1,11485,0,973,0,1,1,0,1.1,329,3.61,1247,94,218,10.5,class_0
256,2370,0,1,11485,0,58,0,1,1,0,1.3,314,2.89,1470,101,213,10.5,class_0
256,2370,0,1,11485,0,126,0,1,0,0,1.8,278,3.11,1492,160,122,11.4,class_0
260,1674,2,0,27220,1,1023,0,1,0,0,5.6,232,3.59,1120,98,248,10.9,class_0
263,1303,1,0,12738,0,1023,0,1,1,0.5,1.1,432,3.57,1406,190,248,11.4,class_0
263,1303,1,0,12738,0,339,0,1,0,0,1.2,412,3.85,652,77,247,11.4,class_0
263,1303,1,0,12738,0,765,0,1,0,0,1.1,472,3.51,973,121,284,10.5,class_0
263,1303,1,0,12738,0,994,0,1,0,0.5,2.3,640,3.59,968,229,266,10.8,class_0
263,1303,1,0,12738,0,91,0,1,0,0.5,1.4,560,2.74,1294,192,317,10.9,class_0
265,1084,1,0,16941,0,1023,0,1,0,0,3.5,348,3.2,938,120,296,10,class_0
265,1084,1,0,16941,0,309,0,1,0,0,2.9,221,3.46,1119,104,278,10,class_0
265,1084,1,0,16941,0,774,0,1,0,0,2.8,342,3.61,1386,100,239,12.9,class_0
265,1084,1,0,16941,0,923,1,1,1,0.5,9.8,303,2.89,1184,159,190,11.9,class_0
267,179,2,1,25899,0,1023,1,1,1,1,6.6,222,2.33,620,106,195,12.1,class_0
268,1191,2,1,20233,0,1023,1,1,0,0.5,6.4,344,2.75,834,82,149,11,class_0
268,1191,2,1,20233,0,235,0,1,0,0.5,6.8,255,2.78,633,66,87,11,class_0
269,1898,2,0,16467,0,773,0,1,0,0,15.1,772,3.14,2304,213,199,10.9,class_0
269,1898,2,0,16467,0,896,0,1,0,0,17.9,424,2.98,1837,241,222,12.2,class_0
269,1898,2,0,16467,0,2,0,1,1,0,13.5,528,2.94,1852,242,212,14.7,class_0
269,1898,2,0,16467,0,136,0,1,1,0.5,15.8,320,2.57,1474,222,134,12.9,class_0
269,1898,2,0,16467,0,262,0,1,1,1,23.8,201,2.7,1010,246,117,13.5,class_0
270,2010,1,1,9598,0,919,0,1,1,0,1.1,359,3.52,1048,62,294,11.2,class_0
270,2010,1,1,9598,0,345,0,1,1,0.5,1,353,3,522,57,129,11.2,class_0
271,2238,0,0,18435,0,59,0,0,0,1,1.4,306,3.24,893,101,242,10.4,class_0
271,2238,0,0,18435,0,181,0,0,0,0.5,1.9,350,3.42,944,95,261,11.4,class_0
271,2238,0,0,18435,0,313,0,1,0,0.5,2.4,355,3.44,965,113,175,11.5,class_0
271,2238,0,0,18435,0,435,0,1,0,0.5,2.9,414,3.44,828,115,168,11.3,class_0
273,1649,1,0,17320,0,827,0,1,1,0,4.2,568,3.37,1556,166,247,10.3,class_0
274,1447,1,1,17525,0,1023,0,0,0,0,1.6,391,3.07,1995,128,372,9.6,class_0
274,1447,1,1,17525,0,481,0,0,1,0,2.8,246,3.51,3708,178,394,9.6,class_0
274,1447,1,1,17525,0,826,0,0,1,0,3.8,422,3.16,2625,122,414,9.9,class_0
274,1447,1,1,17525,0,957,0,1,1,0,5.8,256,2.65,4450,104,609,10,class_0
274,1447,1,1,17525,0,128,0,1,1,0,6.5,498,2.53,3998,186,481,11.7,class_0
275,2020,0,1,13995,0,1023,0,0,0,0,2.2,572,3.77,2520,92,309,9.5,class_0
275,2020,0,1,13995,0,876,0,0,0,0,3.1,293,3.24,3646,169,404,10.3,class_0
275,2020,0,1,13995,0,1000,0,1,1,0,2.9,656,3.43,3474,131,444,9.9,class_0
275,2020,0,1,13995,0,114,0,1,1,0,2.3,832,3.44,2991,116,333,11.3,class_0
277,2105,0,0,12816,0,733,0,1,0,0,1.7,422,3.72,2379,77,340,10,class_0
277,2105,0,0,12816,0,945,0,0,0,0,1.5,404,3.42,2700,85,361,10.1,class_0
277,2105,0,0,12816,0,18,0,1,0,0,2.3,308,3.31,2532,81,328,10.6,class_0
278,1996,1,0,11872,0,1023,0,0,0,0,5.6,338,3.7,2139,185,215,9.9,class_0
278,1996,1,0,11872,0,294,0,1,1,0,3.7,275,3.32,1497,128,165,9.9,class_0
278,1996,1,0,11872,0,649,0,1,0,0,5.4,296,3.31,1640,215,125,10.9,class_0
278,1996,1,0,11872,0,879,0,1,1,0,7.1,351,3.08,2090,131,109,10.9,class_0
278,1996,1,0,11872,0,916,0,1,0,0,12.6,420,2.91,1674,193,125,11.5,class_0
281,41,2,1,24064,0,1023,1,0,0,1,17.9,175,2.1,705,338,62,12.9,class_0
282,1673,1,0,12398,0,1023,0,1,0,0,1.3,304,3.52,1622,71,255,9.5,class_0
282,1673,1,0,12398,0,544,0,0,0,0,1.1,294,3.39,1351,81,256,9.5,class_0
282,1673,1,0,12398,0,762,0,1,1,0,1.2,288,3.28,1498,65,246,10.1,class_0
282,1673,1,0,12398,0,946,0,1,1,0,1.3,276,3.04,1244,80,224,10.2,class_0
283,2095,0,0,22960,0,1023,0,0,0,0,1.1,412,3.99,1293,91,422,9.6,class_0
283,2095,0,0,22960,0,279,0,0,0,0,1.2,425,3.73,1165,95,195,9.6,class_0
283,2095,0,0,22960,0,765,0,0,1,0,1,380,3.39,1220,83,411,10.5,class_0
283,2095,0,0,22960,0,915,0,0,0,0,1.3,298,3.4,1005,97,397,10.2,class_0
287,1552,0,1,21421,0,1023,0,0,1,0,6.4,373,3.46,1768,120,258,10.1,class_0
287,1552,0,1,21421,0,344,0,1,0,0,5.4,390,2.66,2133,161,117,10.1,class_0
287,1552,0,1,21421,0,795,1,1,0,0.5,4.4,426,3.37,1869,147,237,11.5,class_0
287,1552,0,1,21421,0,967,0,1,0,0.5,4,402,3.34,1778,136,240,10.9,class_0
290,2032,0,1,24101,0,790,0,0,0,0,0.6,332,1.62,1728,110,371,9.7,class_0
290,2032,0,1,24101,0,929,0,1,0,0,1.4,246,3.12,860,76,234,10.4,class_0
290,2032,0,1,24101,0,39,0,1,0,0,1.9,254,2.76,1194,121,261,11.1,class_0
290,2032,0,1,24101,0,164,0,1,0,0,1.8,235,3.5,807,106,204,11.3,class_0
290,2032,0,1,24101,0,298,0,1,0,0,2.2,269,3.23,683,116,225,11.4,class_0
291,901,1,1,14939,0,1023,0,0,0,0,3.2,339,3.18,3336,205,304,9.9,class_0
291,901,1,1,14939,0,141,0,1,0,0,5.9,246,3.06,4315,156,271,9.9,class_0
291,901,1,1,14939,0,773,0,0,0,0,11,446,2.93,4356,135,121,12.1,class_0
291,901,1,1,14939,0,911,1,0,0,0,11.4,219,2,4317,162,179,11.6,class_0
291,901,1,1,14939,0,1001,1,0,0,0.5,12,502,2.68,3910,141,137,11.5,class_0
293,1989,0,0,20891,0,1023,0,1,1,1,8.5,194,2.98,815,163,122,12.3,class_0
293,1989,0,0,20891,0,364,0,1,1,0.5,5.7,425,2.88,942,163,183,12.3,class_0
294,1971,0,1,22111,1,1023,0,1,0,0,6.6,1000,3.07,3150,193,299,10.9,class_0
294,1971,0,1,22111,1,582,0,1,0,0,4.7,414,2.63,3525,234,170,10.8,class_0
294,1971,0,1,22111,1,860,0,1,0,0,12.5,524,2.46,1657,184,268,11.9,class_0
294,1971,0,1,22111,1,996,0,1,1,0,5.4,299,2.58,3568,116,180,12.1,class_0
294,1971,0,1,22111,1,135,0,0,1,0,6.3,388,3.48,1980,180,96,12.5,class_0
294,1971,0,1,22111,1,264,1,0,1,0.5,10.2,309,3.27,2510,246,102,12.5,class_0
294,1971,0,1,22111,1,356,0,0,1,0.5,11.4,321,2.37,2322,246,227,12.1,class_0
295,875,1,1,12912,1,502,0,0,0,0,3,351,3.75,1333,161,229,10.5,class_0
296,1990,0,0,11462,0,1023,0,0,0,0,0.8,328,3.31,1105,137,293,10.9,class_0
296,1990,0,0,11462,0,268,0,0,0,0,0.8,230,3.19,857,81,264,10.9,class_0
296,1990,0,0,11462,0,713,0,0,0,0,0.8,338,2.99,946,67,226,10.8,class_0
297,533,1,1,20449,1,1023,0,1,0,0,1.2,275,3.43,1142,75,217,11.3,class_0
297,533,1,1,20449,1,228,1,1,0,0.5,1.9,414,2.92,2145,98,178,11.4,class_0
297,533,1,1,20449,1,722,1,1,0,1,2.2,230,3.65,1577,70,152,11.1,class_0
298,1969,0,0,19258,0,741,0,1,1,0,2,381,3.77,2115,137,237,10.8,class_0
300,207,2,0,21247,0,1023,0,1,0,0,5.2,275,2.23,601,135,206,12.3,class_0
300,207,2,0,21247,0,157,1,1,0,0.5,17.7,321,1.74,572,125,167,14.8,class_0
301,1969,0,0,16513,0,1023,0,0,0,0,1,393,3.57,1307,74,295,10.5,class_0
301,1969,0,0,16513,0,285,0,0,0,0,0.8,288,3.62,1057,82,238,10.5,class_0
301,1969,0,0,16513,0,859,0,1,0,0,0.9,354,3.45,1100,89,270,11.4,class_0
303,1597,2,0,22156,0,1023,0,1,1,0,1,372,3.25,1190,140,248,10.6,class_0
303,1597,2,0,22156,0,416,0,1,1,0,0.9,390,3.2,1346,114,304,10.6,class_0
303,1597,2,0,22156,0,845,0,1,1,0.5,1.7,372,3.04,1458,76,353,10.6,class_0
303,1597,2,0,22156,0,125,1,1,1,1,2.1,424,2.65,834,98,214,12.5,class_0
2,5169,0,1,20617,0,1023,0,1,1,0,1.1,302,4.14,7395,113.5,221,10.6,class_1
2,5169,0,1,20617,0,294,0,1,1,0,0.8,192,3.6,2107,139.5,188,11,class_1
2,5169,0,1,20617,0,750,0,1,1,0,1,411,3.55,1711,144.2,161,11.6,class_1
2,5169,0,1,20617,0,965,0,1,1,0,1.9,296,3.92,1365,144.2,122,10.6,class_1
2,5169,0,1,20617,0,280,1,1,1,0.5,2.6,230,3.32,1110,131.8,135,11.3,class_1
2,5169,0,1,20617,0,417,1,1,1,1,3.6,281,2.92,996,131.8,100,11.5,class_1
2,5169,0,1,20617,0,520,1,1,1,1,4.2,500,2.73,860,145.7,103,11.5,class_1
2,5169,0,1,20617,0,601,1,1,1,1,3.6,244,2.8,779,119,113,11.5,class_1
2,5169,0,1,20617,0,666,1,1,1,1,4.6,237,2.67,669,88,100,11.5,class_1
5,1505,1,0,13918,0,1023,0,1,1,0,3.4,279,3.53,671,113.2,136,10.9,class_1
5,1505,1,0,13918,0,372,0,1,0,0,1.9,340,3.28,689,103.9,114,10.7,class_1
6,2503,2,0,24201,0,1023,0,1,0,0,0.8,248,3.98,944,93,293,11,class_1
6,2503,2,0,24201,0,777,0,0,0,0,0.8,296,3.91,605,65.1,297,11.2,class_1
6,2503,2,0,24201,0,940,0,0,0,0,0.9,576,3.86,545,52.7,296,11.2,class_1
6,2503,2,0,24201,0,60,0,0,0,0,0.7,390,3.51,783,66.7,296,10.9,class_1
7,2501,0,0,20284,0,1023,0,1,0,0,1,322,4.09,824,60.5,204,9.7,class_1
7,2501,0,0,20284,0,794,0,1,0,0,1.2,261,4.23,740,67,192,10.7,class_1
7,2501,0,0,20284,0,884,0,1,0,0,0.8,228,3.47,813,59,204,10.7,class_1
7,2501,0,0,20284,0,960,0,0,0,0,1,278,4.19,732,60,164,10.3,class_1
7,2501,0,0,20284,0,68,0,1,0,0,1.2,258,4.19,693,63,173,10.9,class_1
7,2501,0,0,20284,0,188,0,0,0,0,1.2,269,3.59,574,64,121,11.4,class_1
7,2501,0,0,20284,0,468,0,0,0,0,1.4,260,3.59,448,54,114,12,class_1
8,2466,2,0,19379,0,1023,0,0,0,0,0.3,280,4,4651,28.4,373,11,class_1
8,2466,2,0,19379,0,321,0,0,0,0,0.5,426,3.86,1044,119.4,362,10,class_1
8,2466,2,0,19379,0,790,0,0,0,0,0.7,294,4.04,1148,139.5,369,10.8,class_1
9,2400,2,1,15526,0,1023,0,0,1,0,3.2,562,3.08,2276,144.2,251,11,class_1
9,2400,2,1,15526,0,309,0,1,0,0,7,424,3.64,3388,212.4,269,12.5,class_1
9,2400,2,1,15526,0,738,0,1,0,0,4.2,562,3.1,2508,175.2,252,11.2,class_1
9,2400,2,1,15526,0,926,0,1,0,0,13.5,1315,2.87,4908,260.4,250,14.1,class_1
9,2400,2,1,15526,0,3,0,1,0,0,12,260,2.96,3888,251.1,331,11.5,class_1
9,2400,2,1,15526,0,137,0,1,0,0.5,16.2,500,2.99,3355,331.7,195,11.5,class_1
9,2400,2,1,15526,0,475,1,1,0,1,14.8,418,2.41,2268,221.7,161,13,class_1
13,4247,0,0,16688,0,1023,0,0,0,0,0.7,281,3.85,1181,88.4,244,10.6,class_1
13,4247,0,0,16688,0,315,0,0,0,0,0.6,250,3.75,1157,127.1,245,10.6,class_1
15,3584,2,1,23612,0,1023,0,0,0,0,0.8,231,3.87,9010,127.7,295,11,class_1
15,3584,2,1,23612,0,364,0,1,1,0,0.4,219,3.64,1690,86.8,235,10.4,class_1
16,4345,0,0,14772,0,1023,0,0,0,0,0.7,204,3.66,685,72.9,198,10.8,class_1
16,4345,0,0,14772,0,335,0,0,0,0,0.5,296,3.64,517,74.4,280,11.1,class_1
16,4345,0,0,14772,0,778,0,1,0,0,0.6,296,4.13,521,82.2,253,11.7,class_1
16,4345,0,0,14772,0,963,0,1,0,0,0.7,214,3.55,618,83.7,230,11,class_1
16,4345,0,0,14772,0,96,0,0,0,0,0.6,576,3.68,810,105.4,289,10,class_1
16,4345,0,0,14772,0,224,0,1,0,0,0.6,260,3.8,666,93,317,10.1,class_1
16,4345,0,0,14772,0,341,0,0,0,0,0.8,202,3.65,630,88.4,209,9.7,class_1
19,4901,0,1,18102,0,1023,0,1,0,0.5,0.7,235,3.56,1881,93,209,11,class_1
19,4901,0,1,18102,0,358,0,0,1,0,0.5,317,4,942,46.5,215,11.2,class_1
19,4901,0,1,18102,0,812,0,0,0,0,0.5,205,4.11,783,58.9,205,10.4,class_1
19,4901,0,1,18102,0,920,0,0,0,0,0.5,360,4.46,693,49.6,191,10.4,class_1
19,4901,0,1,18102,0,30,0,0,1,0,0.3,275,4.3,912,60.5,218,10.2,class_1
19,4901,0,1,18102,0,170,0,0,1,0,0.4,360,3.92,872,86.8,181,9.7,class_1
19,4901,0,1,18102,0,437,0,1,0,0,0.5,294,3.25,850,37.2,199,9.7,class_1
19,4901,0,1,18102,0,537,0,1,0,0,0.5,197,3.65,717,35,165,10.4,class_1
24,4079,2,1,16261,1,1023,0,1,0,0,2.1,456,4,5719,221.9,70,9.9,class_1
24,4079,2,1,16261,1,464,0,0,0,0,1.9,390,4.13,1089,131.8,264,10.3,class_1
24,4079,2,1,16261,1,817,0,0,0,0,3.3,269,3.69,1016,131.8,286,11,class_1
24,4079,2,1,16261,1,952,0,0,0,0,3.9,500,3.77,1024,153.5,323,10.3,class_1
24,4079,2,1,16261,1,66,0,0,0,0,3.8,342,4.57,984,254.2,341,10.7,class_1
24,4079,2,1,16261,1,182,0,1,0,0,3.6,364,3.66,909,119.4,317,9.6,class_1
24,4079,2,1,16261,1,314,0,1,0,0,4,360,3.71,1365,204.6,289,9.6,class_1
24,4079,2,1,16261,1,436,0,1,0,0,4.9,386,3.54,1232,198.4,313,10.4,class_1
24,4079,2,1,16261,1,540,0,1,0,0,4.2,294,3.09,1030,207.7,296,10.4,class_1
24,4079,2,1,16261,1,609,0,0,0,0,5.7,307,3.43,904,193,311,9.8,class_1
24,4079,2,1,16261,1,680,0,1,0,0,10.2,394,3.17,1019,259,242,10.9,class_1
24,4079,2,1,16261,1,752,0,0,0,0,9.7,310,3.63,826,268,204,10.8,class_1
24,4079,2,1,16261,1,810,1,1,0,0.5,16.8,126,1.56,836,229,252,11.6,class_1
25,4796,0,0,16463,0,1023,0,0,0,0,0.7,298,4.1,661,107,324,11.3,class_1
25,4796,0,0,16463,0,372,0,0,0,0,0.5,275,3.93,589,328.6,285,10.3,class_1
25,4796,0,0,16463,0,789,0,0,0,0,0.6,393,3.7,373,43.4,264,10.4,class_1
25,4796,0,0,16463,0,970,0,0,0,0,0.5,340,3.83,649,88.4,219,10.1,class_1
25,4796,0,0,16463,0,62,0,0,0,0,0.7,356,3.61,595,93,188,12.6,class_1
25,4796,0,0,16463,0,196,0,0,0,0,0.4,353,3.81,438,46.5,150,9.4,class_1
25,4796,0,0,16463,0,323,0,1,0,0,0.5,368,3.56,548,85.3,209,9.9,class_1
25,4796,0,0,16463,0,451,0,0,1,0,0.4,278,3.16,661,77.5,208,9.7,class_1
25,4796,0,0,16463,0,537,0,0,1,0,0.5,257,3.46,552,45,170,9.8,class_1
26,1444,2,0,19002,0,1023,0,1,1,0,5.2,1128,3.68,3228,165.9,421,9.9,class_1
26,1444,2,0,19002,0,372,0,1,1,0,6.6,364,2.87,3846,196.9,443,11.4,class_1
29,5074,2,0,23331,0,1023,0,0,0,0,0.7,370,3.78,5833,73.5,390,10.6,class_1
29,5074,2,0,23331,0,271,0,0,0,0,0.7,317,3.9,1228,103.9,335,11,class_1
29,5074,2,0,23331,0,751,0,0,0,0,0.6,235,3.9,1078,164.3,280,11,class_1
29,5074,2,0,23331,0,999,0,0,0,0,0.5,228,3.74,904,69.8,264,10.1,class_1
29,5074,2,0,23331,0,117,0,0,0,0,0.5,317,3.74,1102,96.1,290,10.6,class_1
29,5074,2,0,23331,0,246,0,1,0,0,0.6,255,3.27,1112,119.4,302,9.9,class_1
29,5074,2,0,23331,0,389,0,0,0,0,0.8,293,3.32,595,110.1,272,9.9,class_1
31,3839,2,0,15177,0,1023,0,1,0,0,4.7,296,3.44,9933,206.4,195,10.3,class_1
31,3839,2,0,15177,0,301,0,0,0,0,2.9,424,3.9,1617,241.8,196,11,class_1
31,3839,2,0,15177,0,747,0,0,1,0,0.9,248,4.28,1673,218.6,260,11,class_1
31,3839,2,0,15177,0,937,0,0,0,0,3.1,246,4.56,1268,198.4,316,10.1,class_1
31,3839,2,0,15177,0,39,0,0,0,0,3.2,294,4.48,1236,240.3,327,10.7,class_1
31,3839,2,0,15177,0,174,0,0,0,0,2.7,741,4.19,1212,215.5,282,9.6,class_1
31,3839,2,0,15177,0,282,0,0,0,0,2.2,296,3.96,742,224.8,297,9.4,class_1
31,3839,2,0,15177,0,423,0,0,0,0,1.8,368,3.89,742,224.8,244,9.9,class_1
32,5192,0,0,19722,0,167,0,0,0,0.5,1.2,219,3.82,1820,91.5,238,9.9,class_1
33,3170,2,0,18731,0,1023,0,0,0,0,0.8,210,3.19,1592,218.6,180,12,class_1
33,3170,2,0,18731,0,289,0,0,0,0,1.1,275,3.82,1809,124,254,11.4,class_1
33,3170,2,0,18731,0,747,0,0,0,0,0.8,328,3.44,1323,96.1,197,10.2,class_1
33,3170,2,0,18731,0,939,0,0,0,0,0.8,195,3.69,2054,128.7,259,11.2,class_1
33,3170,2,0,18731,0,112,0,0,0,0,2.1,576,2.93,2612,113.2,178,10.1,class_1
33,3170,2,0,18731,0,579,0,0,0,0,1.6,218,3.37,1525,101,166,9.9,class_1
33,3170,2,0,18731,0,638,0,0,0,0,1.3,226,3.37,1498,85,147,10.7,class_1
34,4602,0,1,19015,0,1023,0,0,0,0.5,0.8,364,3.7,1840,170.5,273,10.5,class_1
34,4602,0,1,19015,0,416,0,0,0,0.5,0.8,255,4.34,1444,193.8,244,10.1,class_1
34,4602,0,1,19015,0,731,0,0,0,0.5,0.7,354,4.25,1249,167.4,218,10,class_1
34,4602,0,1,19015,0,924,0,0,0,0.5,0.5,344,4.14,1280,141.1,200,9.9,class_1
34,4602,0,1,19015,0,46,0,0,0,0.5,0.9,321,3.58,1193,122.5,223,10.1,class_1
34,4602,0,1,19015,0,293,0,0,0,0.5,1.2,388,3.85,1031,122.5,198,10.1,class_1
34,4602,0,1,19015,0,547,0,1,0,0.5,1.2,346,3.7,765,86,206,9.9,class_1
34,4602,0,1,19015,0,622,0,1,0,0.5,1.2,320,3.42,674,93,198,10.6,class_1
34,4602,0,1,19015,0,689,0,1,0,1,0.3,318,2.96,762,88,224,10.8,class_1
34,4602,0,1,19015,0,758,0,1,0,0.5,1.2,345,3.25,790,130,225,11.8,class_1
34,4602,0,1,19015,0,816,0,1,0,0.5,1.1,301,2.95,689,121,162,11.4,class_1
34,4602,0,1,19015,0,852,0,1,0,0.5,1,329,2.99,661,97,193,11.6,class_1
35,2847,2,0,17758,0,1023,0,0,0,0,1.2,314,3.2,12259,72.2,431,10.6,class_1
35,2847,2,0,17758,0,358,0,1,1,0,1.5,412,4.18,2721,96.1,435,11,class_1
36,4281,0,0,20604,0,1023,0,0,0,0,0.3,172,3.39,558,71.3,311,10.6,class_1
36,4281,0,0,20604,0,330,0,0,0,0,0.5,235,3.98,193,38.8,280,11.4,class_1
36,4281,0,0,20604,0,890,0,0,0,0,0.6,328,3.66,247,35.7,250,11.4,class_1
36,4281,0,0,20604,0,1018,0,0,0,0,0.5,502,3.99,246,41.9,234,10.9,class_1
36,4281,0,0,20604,0,120,0,0,1,0,0.6,412,3.85,231,37.2,257,10.8,class_1
38,3244,2,0,13378,0,10,0,1,1,0.5,1.6,656,2.86,1350,128.7,151,10.8,class_1
38,3244,2,0,13378,0,136,0,1,0,0,1.6,275,3.09,1498,139.5,156,10.6,class_1
43,5225,0,1,17850,0,1023,0,0,0,0,1.1,361,3.64,5430,67.1,203,10.6,class_1
43,5225,0,1,17850,0,326,0,0,0,0,0.8,342,3.38,1433,111.6,163,10.6,class_1
43,5225,0,1,17850,0,881,0,0,0,0,0.6,408,4.18,1144,96.1,148,10.6,class_1
43,5225,0,1,17850,0,1009,0,0,0,0,0.8,656,3.94,989,83.7,170,10.1,class_1
43,5225,0,1,17850,0,110,0,1,0,0,0.6,300,3.98,779,66.7,134,10.4,class_1
43,5225,0,1,17850,0,237,0,1,0,0,0.7,335,3.78,950,68.2,145,10.7,class_1
43,5225,0,1,17850,0,368,0,0,0,0,0.6,321,3.66,930,68.2,167,10.2,class_1
43,5225,0,1,17850,0,490,0,1,0,0,0.7,192,3.74,712,68.2,119,10.2,class_1
43,5225,0,1,17850,0,581,0,0,0,0,0.8,264,3.52,742,63.6,124,10.3,class_1
44,3428,2,0,13727,0,1023,0,1,1,1,3.3,299,3.55,1029,119.4,199,11.7,class_1
44,3428,2,0,13727,0,348,0,0,0,0.5,3.9,340,3.55,845,91.5,144,10.4,class_1
44,3428,2,0,13727,0,737,0,0,0,0.5,2.4,656,3.72,931,130.2,347,10.7,class_1
44,3428,2,0,13727,0,936,0,0,0,0.5,2.5,294,3.81,832,223.2,187,11.7,class_1
44,3428,2,0,13727,0,103,0,1,0,0.5,2.6,296,3.4,872,113.2,159,12.2,class_1
