@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute class {class_0,class_1}

@data
3523,828,42,1,547,424,346,436,664,527,439,540,146,98,100,32,class_1
3529,927,42,1,494,420,365,428,628,525,452,538,113,60,79,11,class_1
3530,1037,42,0,600,454,402,501,756,570,500,630,535,325,202,65,class_1
3535,1047,42,0,807,522,432,612,988,651,538,756,289,160,177,9,class_1
3581,433,43,1,482,382,334,361,591,475,417,447,82,81,91,64,class_1
3594,976,43,0,551,443,382,448,674,550,479,555,249,203,234,5,class_1
3599,929,43,1,503,426,343,367,625,536,439,467,63,85,109,109,class_1
3604,675,43,0,809,548,481,663,992,682,593,816,224,89,91,8,class_1
3606,736,43,1,497,403,341,408,633,523,451,529,147,63,116,10,class_1
3613,777,43,0,733,505,463,550,918,636,570,687,158,154,135,5,class_1
3615,784,43,1,495,410,328,385,619,521,426,492,209,135,204,53,class_1
3624,807,43,1,473,379,338,380,582,478,434,481,138,74,114,37,class_1
3636,834,43,0,654,477,423,511,811,599,518,632,107,109,99,9,class_1
3642,836,43,0,551,455,366,423,684,573,469,535,83,82,104,50,class_1
3644,837,43,0,610,429,363,468,762,550,472,595,270,216,220,14,class_1
3646,839,43,0,499,401,342,396,623,507,438,501,93,107,101,40,class_1
3652,957,43,0,681,462,398,520,836,585,510,651,341,288,238,24,class_1
3656,932,43,0,581,438,395,455,724,557,506,577,185,224,137,0,class_1
3658,933,43,0,732,476,432,577,888,599,548,713,997,439,480,30,class_1
3661,935,43,1,522,417,365,404,679,552,488,535,101,122,142,10,class_1
6967,60,43,0,619,474,397,476,791,610,504,607,226,131,103,7,class_1
10115,931,43,1,546,441,379,429,685,562,489,548,61,120,108,6,class_1
10366,829,43,0,645,460,394,505,798,587,509,637,652,424,305,2,class_1
3670,100,44,0,661,504,431,543,851,668,577,711,577,382,304,49,class_1
3675,998,44,0,615,432,383,498,792,574,514,652,388,231,216,25,class_1
3677,1043,44,0,518,403,364,420,688,546,497,567,199,165,158,20,class_1
3680,1077,44,2,483,388,341,389,633,522,458,518,160,97,124,61,class_1
3705,192,45,0,679,499,382,525,827,621,484,650,185,132,123,30,class_1
3714,347,45,1,494,377,323,359,568,440,374,415,45,86,134,13,class_1
3721,402,45,1,521,447,366,441,647,560,466,553,187,151,131,39,class_1
3728,622,45,0,595,451,370,446,731,564,468,557,165,228,156,52,class_1
3732,664,45,1,499,393,354,407,613,488,443,505,137,119,92,43,class_1
3735,1050,45,0,610,492,404,491,753,611,501,609,220,310,211,43,class_1
3749,314,45,0,753,524,445,568,909,650,550,696,210,266,156,43,class_1
3754,1053,45,0,655,467,404,519,802,582,506,641,598,526,270,91,class_1
3765,573,45,1,492,429,355,406,618,545,456,516,83,88,92,30,class_1
6968,1000,45,0,777,517,430,610,953,653,545,757,445,277,201,18,class_1
3696,999,46,0,606,450,370,458,770,586,486,592,175,174,115,0,class_1
3771,148,47,1,483,355,292,401,596,447,374,501,172,80,72,0,class_1
3775,266,47,1,480,406,352,425,601,514,451,537,181,79,74,14,class_1
3798,1001,47,0,683,485,421,555,838,606,524,687,893,472,352,11,class_1
3800,1069,47,0,597,447,393,470,734,559,488,584,337,281,279,62,class_1
3802,1101,47,1,537,444,371,462,665,553,461,573,153,141,67,6,class_1
3863,485,48,0,705,521,426,527,884,662,525,662,94,238,151,0,class_1
3895,885,48,0,666,498,439,573,831,628,566,721,918,287,360,30,class_1
3896,886,48,0,604,465,421,495,761,598,544,632,267,306,192,2,class_1
3915,892,48,1,502,394,349,412,642,513,460,536,121,71,69,6,class_1
3917,882,48,1,489,410,372,428,627,533,487,555,167,126,112,12,class_1
3919,884,48,1,511,424,384,430,653,549,502,556,128,103,90,8,class_1
3924,891,48,1,516,423,353,437,658,548,464,565,138,104,84,5,class_1
3926,894,48,1,525,434,368,432,670,562,483,559,127,103,99,5,class_1
9630,887,48,1,541,435,374,439,688,562,490,567,104,108,130,4,class_1
3815,487,49,1,477,390,309,390,576,478,384,477,144,121,102,30,class_1
3827,1088,49,0,535,431,361,439,642,521,438,529,335,237,272,22,class_1
3932,1003,51,0,539,410,374,445,658,507,464,549,241,154,164,2,class_1
