@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute value_18 numeric
@attribute value_19 numeric
@attribute value_20 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9}

@data
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8189,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,17,7.636,class_9
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8902,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,23,6.204,class_9
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6818,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,16,21.713,class_9
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6968,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,19,9.714,class_9
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.6818,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,13,0.133,class_9
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,16,4.862,class_9
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.8189,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,0,5.378,class_9
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.9056,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,11,2.703,class_9
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.9623,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,18,3.285,class_9
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,19,0.32,class_9
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,22,5.916,class_9
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,1,8.933,class_9
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6968,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,20,1.117,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,0,11.893,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,1,1.874,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,2,4.643,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,3,33.235,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,4,9.856,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,5,9.449,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,6,6.924,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,7,10.508,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,8,10.589,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,9,28.917,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,10,13.359,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,11,48.874,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,12,0.081,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,13,5.376,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,14,14.174,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,15,12.056,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,16,10.182,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,17,15.477,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,18,11.16,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,19,3.421,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,20,12.056,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,21,0,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,22,12.789,class_9
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,23,5.458,class_9
